dateTime,clusterBetween,Difference,kernelSize,ROI_DEPTH,clusterDepth,minAngle,maxAngle
0:4:21:793,C[2-1],21,7,315,13,38,48
0:4:21:872,C[4-3],26,7,315,13,38,48
0:4:21:872,C[3-2],25,7,315,13,38,48
0:4:21:872,C[2-1],21,7,315,13,38,48
0:4:21:935,C[4-3],26,7,315,13,38,48
0:4:21:935,C[3-2],25,7,315,13,38,48
0:4:21:935,C[2-1],21,7,315,13,38,48
0:4:21:997,C[4-3],26,7,315,13,38,48
0:4:21:997,C[3-2],25,7,315,13,38,48
0:4:21:997,C[2-1],21,7,315,13,38,48
0:4:22:61,C[4-3],26,7,315,13,38,48
0:4:22:61,C[3-2],25,7,315,13,38,48
0:4:22:61,C[2-1],21,7,315,13,38,48
0:4:22:124,C[4-3],26,7,315,13,38,48
0:4:22:124,C[3-2],25,7,315,13,38,48
0:4:22:124,C[2-1],21,7,315,13,38,48
0:4:22:187,C[4-3],26,7,315,13,38,48
0:4:22:187,C[3-2],25,7,315,13,38,48
0:4:22:187,C[2-1],21,7,315,13,38,48
0:4:22:251,C[4-3],26,7,315,13,38,48
0:4:22:251,C[3-2],25,7,315,13,38,48
0:4:22:251,C[2-1],21,7,315,13,38,48
0:4:22:330,C[4-3],26,7,315,13,38,48
0:4:22:330,C[3-2],25,7,315,13,38,48
0:4:22:330,C[2-1],21,7,315,13,38,48
0:4:22:423,C[4-3],26,7,315,13,38,48
0:4:22:423,C[3-2],25,7,315,13,38,48
0:4:22:423,C[2-1],21,7,315,13,38,48
0:4:22:503,C[4-3],26,7,315,13,38,48
0:4:22:503,C[3-2],25,7,315,13,38,48
0:4:22:503,C[2-1],21,7,315,13,38,48
0:4:22:596,C[4-3],26,7,315,13,38,48
0:4:22:596,C[3-2],25,7,315,13,38,48
0:4:22:596,C[2-1],21,7,315,13,38,48
0:4:22:674,C[4-3],26,7,315,13,38,48
0:4:22:674,C[3-2],25,7,315,13,38,48
0:4:22:674,C[2-1],21,7,315,13,38,48
0:4:22:753,C[4-3],26,7,315,13,38,48
0:4:22:753,C[3-2],25,7,315,13,38,48
0:4:22:753,C[2-1],21,7,315,13,38,48
0:4:22:832,C[4-3],26,7,315,13,38,48
0:4:22:832,C[3-2],25,7,315,13,38,48
0:4:22:832,C[2-1],21,7,315,13,38,48
0:4:22:896,C[4-3],26,7,315,13,38,48
0:4:22:896,C[3-2],25,7,315,13,38,48
0:4:22:896,C[2-1],21,7,315,13,38,48
0:4:22:973,C[4-3],26,7,315,13,38,48
0:4:22:973,C[3-2],25,7,315,13,38,48
0:4:22:973,C[2-1],21,7,315,13,38,48
0:4:23:34,C[4-3],26,7,315,13,38,48
0:4:23:34,C[3-2],25,7,315,13,38,48
0:4:23:34,C[2-1],21,7,315,13,38,48
0:4:23:112,C[4-3],26,7,315,13,38,48
0:4:23:112,C[3-2],25,7,315,13,38,48
0:4:23:112,C[2-1],21,7,315,13,38,48
0:4:23:205,C[4-3],26,7,315,13,38,48
0:4:23:205,C[3-2],25,7,315,13,38,48
0:4:23:205,C[2-1],21,7,315,13,38,48
0:4:23:313,C[4-3],26,7,315,13,38,48
0:4:23:313,C[3-2],25,7,315,13,38,48
0:4:23:313,C[2-1],21,7,315,13,38,48
0:4:23:389,C[4-3],26,7,315,13,38,48
0:4:23:389,C[3-2],25,7,315,13,38,48
0:4:23:389,C[2-1],21,7,315,13,38,48
0:4:23:466,C[4-3],26,7,315,13,38,48
0:4:23:466,C[3-2],25,7,315,13,38,48
0:4:23:466,C[2-1],21,7,315,13,38,48
0:4:23:542,C[4-3],26,7,315,13,38,48
0:4:23:542,C[3-2],25,7,315,13,38,48
0:4:23:542,C[2-1],21,7,315,13,38,48
0:4:23:620,C[4-3],26,7,315,13,38,48
0:4:23:620,C[3-2],25,7,315,13,38,48
0:4:23:620,C[2-1],21,7,315,13,38,48
0:4:23:683,C[4-3],26,7,315,13,38,48
0:4:23:683,C[3-2],25,7,315,13,38,48
0:4:23:683,C[2-1],21,7,315,13,38,48
0:4:23:747,C[4-3],26,7,315,13,38,48
0:4:23:747,C[3-2],25,7,315,13,38,48
0:4:23:747,C[2-1],21,7,315,13,38,48
0:4:23:824,C[4-3],26,7,315,13,38,48
0:4:23:824,C[3-2],25,7,315,13,38,48
0:4:23:824,C[2-1],21,7,315,13,38,48
0:4:23:888,C[4-3],26,7,315,13,38,48
0:4:23:888,C[3-2],25,7,315,13,38,48
0:4:23:888,C[2-1],21,7,315,13,38,48
0:4:23:964,C[4-3],26,7,315,13,38,48
0:4:23:964,C[3-2],25,7,315,13,38,48
0:4:23:964,C[2-1],21,7,315,13,38,48
0:4:24:26,C[4-3],26,7,315,13,38,48
0:4:24:26,C[3-2],25,7,315,13,38,48
0:4:24:26,C[2-1],21,7,315,13,38,48
0:4:24:89,C[4-3],26,7,315,13,38,48
0:4:24:89,C[3-2],25,7,315,13,38,48
0:4:24:89,C[2-1],21,7,315,13,38,48
0:4:24:168,C[4-3],26,7,315,13,38,48
0:4:24:168,C[3-2],25,7,315,13,38,48
0:4:24:168,C[2-1],21,7,315,13,38,48
0:4:24:247,C[4-3],26,7,315,13,38,48
0:4:24:247,C[3-2],25,7,315,13,38,48
0:4:24:247,C[2-1],21,7,315,13,38,48
0:4:24:341,C[4-3],26,7,315,13,38,48
0:4:24:341,C[3-2],25,7,315,13,38,48
0:4:24:341,C[2-1],21,7,315,13,38,48
0:4:24:433,C[4-3],26,7,315,13,38,48
0:4:24:433,C[3-2],25,7,315,13,38,48
0:4:24:433,C[2-1],21,7,315,13,38,48
0:4:24:514,C[4-3],26,7,315,13,38,48
0:4:24:514,C[3-2],25,7,315,13,38,48
0:4:24:514,C[2-1],21,7,315,13,38,48
0:4:24:590,C[4-3],26,7,315,13,38,48
0:4:24:590,C[3-2],25,7,315,13,38,48
0:4:24:590,C[2-1],21,7,315,13,38,48
0:4:24:669,C[4-3],26,7,315,13,38,48
0:4:24:669,C[3-2],25,7,315,13,38,48
0:4:24:669,C[2-1],21,7,315,13,38,48
0:4:24:747,C[4-3],26,7,315,13,38,48
0:4:24:747,C[3-2],25,7,315,13,38,48
0:4:24:747,C[2-1],21,7,315,13,38,48
0:4:24:825,C[4-3],26,7,315,13,38,48
0:4:24:825,C[3-2],25,7,315,13,38,48
0:4:24:825,C[2-1],21,7,315,13,38,48
0:4:24:887,C[4-3],26,7,315,13,38,48
0:4:24:887,C[3-2],25,7,315,13,38,48
0:4:24:887,C[2-1],21,7,315,13,38,48
0:4:24:952,C[4-3],26,7,315,13,38,48
0:4:24:952,C[3-2],25,7,315,13,38,48
0:4:24:952,C[2-1],21,7,315,13,38,48
0:4:25:14,C[4-3],26,7,315,13,38,48
0:4:25:14,C[3-2],25,7,315,13,38,48
0:4:25:14,C[2-1],21,7,315,13,38,48
0:4:25:93,C[4-3],28,7,315,13,38,48
0:4:25:93,C[3-2],25,7,315,13,38,48
0:4:25:93,C[2-1],21,7,315,13,38,48
0:4:25:171,C[4-3],26,7,315,13,38,48
0:4:25:171,C[3-2],25,7,315,13,38,48
0:4:25:171,C[2-1],21,7,315,13,38,48
0:4:25:233,C[4-3],26,7,315,13,38,48
0:4:25:233,C[3-2],25,7,315,13,38,48
0:4:25:233,C[2-1],21,7,315,13,38,48
0:4:25:297,C[4-3],27,7,315,13,38,48
0:4:25:297,C[3-2],25,7,315,13,38,48
0:4:25:297,C[2-1],21,7,315,13,38,48
0:4:25:362,C[4-3],27,7,315,13,38,48
0:4:25:362,C[3-2],25,7,315,13,38,48
0:4:25:362,C[2-1],21,7,315,13,38,48
0:4:25:455,C[4-3],26,7,315,13,38,48
0:4:25:455,C[3-2],25,7,315,13,38,48
0:4:25:455,C[2-1],21,7,315,13,38,48
0:4:25:562,C[4-3],26,7,315,13,38,48
0:4:25:562,C[3-2],25,7,315,13,38,48
0:4:25:562,C[2-1],21,7,315,13,38,48
0:4:25:672,C[4-3],26,7,315,13,38,48
0:4:25:672,C[3-2],25,7,315,13,38,48
0:4:25:672,C[2-1],21,7,315,13,38,48
0:4:25:763,C[4-3],26,7,315,13,38,48
0:4:25:763,C[3-2],25,7,315,13,38,48
0:4:25:763,C[2-1],21,7,315,13,38,48
0:4:25:855,C[4-3],26,7,315,13,38,48
0:4:25:855,C[3-2],25,7,315,13,38,48
0:4:25:855,C[2-1],21,7,315,13,38,48
0:4:25:936,C[4-3],26,7,315,13,38,48
0:4:25:936,C[3-2],25,7,315,13,38,48
0:4:25:936,C[2-1],21,7,315,13,38,48
0:4:26:34,C[4-3],26,7,315,13,38,48
0:4:26:34,C[3-2],25,7,315,13,38,48
0:4:26:34,C[2-1],21,7,315,13,38,48
0:4:26:152,C[4-3],26,7,315,13,38,48
0:4:26:152,C[3-2],25,7,315,13,38,48
0:4:26:152,C[2-1],21,7,315,13,38,48
0:4:26:246,C[4-3],26,7,315,13,38,48
0:4:26:246,C[3-2],25,7,315,13,38,48
0:4:26:246,C[2-1],21,7,315,13,38,48
0:4:26:339,C[4-3],26,7,315,13,38,48
0:4:26:339,C[3-2],25,7,315,13,38,48
0:4:26:339,C[2-1],21,7,315,13,38,48
0:4:26:418,C[4-3],26,7,315,13,38,48
0:4:26:418,C[3-2],25,7,315,13,38,48
0:4:26:418,C[2-1],21,7,315,13,38,48
0:4:26:497,C[4-3],26,7,315,13,38,48
0:4:26:497,C[3-2],25,7,315,13,38,48
0:4:26:497,C[2-1],21,7,315,13,38,48
0:4:26:573,C[4-3],26,7,315,13,38,48
0:4:26:573,C[3-2],25,7,315,13,38,48
0:4:26:573,C[2-1],21,7,315,13,38,48
0:4:26:650,C[4-3],26,7,315,13,38,48
0:4:26:650,C[3-2],25,7,315,13,38,48
0:4:26:650,C[2-1],21,7,315,13,38,48
0:4:26:730,C[4-3],26,7,315,13,38,48
0:4:26:730,C[3-2],25,7,315,13,38,48
0:4:26:730,C[2-1],21,7,315,13,38,48
0:4:26:804,C[4-3],26,7,315,13,38,48
0:4:26:804,C[3-2],25,7,315,13,38,48
0:4:26:804,C[2-1],21,7,315,13,38,48
0:4:26:896,C[4-3],26,7,315,13,38,48
0:4:26:896,C[3-2],25,7,315,13,38,48
0:4:26:896,C[2-1],21,7,315,13,38,48
0:4:26:973,C[4-3],26,7,315,13,38,48
0:4:26:973,C[3-2],25,7,315,13,38,48
0:4:26:973,C[2-1],21,7,315,13,38,48
0:4:27:52,C[4-3],26,7,315,13,38,48
0:4:27:52,C[3-2],25,7,315,13,38,48
0:4:27:52,C[2-1],21,7,315,13,38,48
0:4:27:128,C[4-3],26,7,315,13,38,48
0:4:27:128,C[3-2],25,7,315,13,38,48
0:4:27:128,C[2-1],21,7,315,13,38,48
0:4:27:223,C[4-3],26,7,315,13,38,48
0:4:27:223,C[3-2],25,7,315,13,38,48
0:4:27:223,C[2-1],21,7,315,13,38,48
0:4:27:303,C[4-3],26,7,315,13,38,48
0:4:27:303,C[3-2],25,7,315,13,38,48
0:4:27:303,C[2-1],21,7,315,13,38,48
0:4:27:383,C[4-3],26,7,315,13,38,48
0:4:27:383,C[3-2],25,7,315,13,38,48
0:4:27:383,C[2-1],21,7,315,13,38,48
0:4:27:459,C[4-3],26,7,315,13,38,48
0:4:27:459,C[3-2],25,7,315,13,38,48
0:4:27:459,C[2-1],21,7,315,13,38,48
0:4:27:536,C[4-3],26,7,315,13,38,48
0:4:27:536,C[3-2],25,7,315,13,38,48
0:4:27:536,C[2-1],21,7,315,13,38,48
0:4:27:629,C[4-3],26,7,315,13,38,48
0:4:27:629,C[3-2],25,7,315,13,38,48
0:4:27:629,C[2-1],21,7,315,13,38,48
0:4:27:720,C[4-3],26,7,315,13,38,48
0:4:27:720,C[3-2],25,7,315,13,38,48
0:4:27:720,C[2-1],21,7,315,13,38,48
0:4:27:827,C[4-3],26,7,315,13,38,48
0:4:27:827,C[3-2],25,7,315,13,38,48
0:4:27:827,C[2-1],21,7,315,13,38,48
0:4:27:935,C[4-3],26,7,315,13,38,48
0:4:27:935,C[3-2],25,7,315,13,38,48
0:4:27:935,C[2-1],21,7,315,13,38,48
0:4:28:31,C[4-3],26,7,315,13,38,48
0:4:28:31,C[3-2],25,7,315,13,38,48
0:4:28:31,C[2-1],21,7,315,13,38,48
0:4:28:123,C[4-3],26,7,315,13,38,48
0:4:28:123,C[3-2],25,7,315,13,38,48
0:4:28:123,C[2-1],21,7,315,13,38,48
0:4:28:218,C[4-3],27,7,315,13,38,48
0:4:28:218,C[3-2],25,7,315,13,38,48
0:4:28:218,C[2-1],21,7,315,13,38,48
0:4:28:311,C[4-3],26,7,315,13,38,48
0:4:28:311,C[3-2],25,7,315,13,38,48
0:4:28:311,C[2-1],21,7,315,13,38,48
0:4:28:391,C[4-3],26,7,315,13,38,48
0:4:28:391,C[3-2],25,7,315,13,38,48
0:4:28:391,C[2-1],21,7,315,13,38,48
0:4:28:469,C[4-3],26,7,315,13,38,48
0:4:28:469,C[3-2],25,7,315,13,38,48
0:4:28:469,C[2-1],21,7,315,13,38,48
0:4:28:561,C[4-3],26,7,315,13,38,48
0:4:28:561,C[3-2],25,7,315,13,38,48
0:4:28:561,C[2-1],21,7,315,13,38,48
0:4:28:654,C[4-3],26,7,315,13,38,48
0:4:28:654,C[3-2],25,7,315,13,38,48
0:4:28:654,C[2-1],21,7,315,13,38,48
0:4:28:748,C[4-3],26,7,315,13,38,48
0:4:28:748,C[3-2],25,7,315,13,38,48
0:4:28:748,C[2-1],21,7,315,13,38,48
0:4:28:828,C[4-3],26,7,315,13,38,48
0:4:28:828,C[3-2],25,7,315,13,38,48
0:4:28:828,C[2-1],21,7,315,13,38,48
0:4:28:904,C[4-3],26,7,315,13,38,48
0:4:28:904,C[3-2],25,7,315,13,38,48
0:4:28:904,C[2-1],21,7,315,13,38,48
0:4:29:14,C[4-3],26,7,315,13,38,48
0:4:29:14,C[3-2],25,7,315,13,38,48
0:4:29:14,C[2-1],21,7,315,13,38,48
0:4:29:182,C[4-3],26,7,315,13,38,48
0:4:29:182,C[3-2],25,7,315,13,38,48
0:4:29:182,C[2-1],21,7,315,13,38,48
0:4:29:272,C[4-3],27,7,315,13,38,48
0:4:29:272,C[3-2],25,7,315,13,38,48
0:4:29:272,C[2-1],21,7,315,13,38,48
0:4:29:424,C[4-3],16,7,315,13,38,48
0:4:29:424,C[3-2],25,7,315,13,38,48
0:4:29:424,C[2-1],21,7,315,13,38,48
0:4:29:548,C[4-3],27,7,315,13,38,48
0:4:29:548,C[3-2],25,7,315,13,38,48
0:4:29:548,C[2-1],21,7,315,13,38,48
0:4:29:666,C[4-3],26,7,315,13,38,48
0:4:29:666,C[3-2],25,7,315,13,38,48
0:4:29:666,C[2-1],21,7,315,13,38,48
0:4:29:811,C[4-3],26,7,315,13,38,48
0:4:29:811,C[3-2],25,7,315,13,38,48
0:4:29:811,C[2-1],21,7,315,13,38,48
0:4:29:945,C[4-3],26,7,315,13,38,48
0:4:29:945,C[3-2],25,7,315,13,38,48
0:4:29:945,C[2-1],21,7,315,13,38,48
0:4:30:34,C[4-3],26,7,315,13,38,48
0:4:30:34,C[3-2],25,7,315,13,38,48
0:4:30:34,C[2-1],21,7,315,13,38,48
0:4:30:109,C[4-3],26,7,315,13,38,48
0:4:30:109,C[3-2],25,7,315,13,38,48
0:4:30:109,C[2-1],21,7,315,13,38,48
0:4:30:188,C[4-3],26,7,315,13,38,48
0:4:30:188,C[3-2],25,7,315,13,38,48
0:4:30:188,C[2-1],21,7,315,13,38,48
0:4:30:281,C[4-3],26,7,315,13,38,48
0:4:30:281,C[3-2],25,7,315,13,38,48
0:4:30:281,C[2-1],21,7,315,13,38,48
0:4:30:391,C[4-3],27,7,315,13,38,48
0:4:30:391,C[3-2],25,7,315,13,38,48
0:4:30:391,C[2-1],21,7,315,13,38,48
0:4:30:501,C[4-3],26,7,315,13,38,48
0:4:30:501,C[3-2],25,7,315,13,38,48
0:4:30:501,C[2-1],21,7,315,13,38,48
0:4:30:593,C[4-3],26,7,315,13,38,48
0:4:30:593,C[3-2],25,7,315,13,38,48
0:4:30:593,C[2-1],21,7,315,13,38,48
0:4:30:672,C[4-3],26,7,315,13,38,48
0:4:30:672,C[3-2],25,7,315,13,38,48
0:4:30:672,C[2-1],21,7,315,13,38,48
0:4:30:750,C[4-3],26,7,315,13,38,48
0:4:30:750,C[3-2],25,7,315,13,38,48
0:4:30:750,C[2-1],21,7,315,13,38,48
0:4:30:831,C[4-3],26,7,315,13,38,48
0:4:30:831,C[3-2],25,7,315,13,38,48
0:4:30:831,C[2-1],21,7,315,13,38,48
0:4:30:925,C[4-3],26,7,315,13,38,48
0:4:30:925,C[3-2],25,7,315,13,38,48
0:4:30:925,C[2-1],21,7,315,13,38,48
0:4:31:49,C[4-3],26,7,315,13,38,48
0:4:31:49,C[3-2],25,7,315,13,38,48
0:4:31:49,C[2-1],21,7,315,13,38,48
0:4:31:157,C[4-3],26,7,315,13,38,48
0:4:31:157,C[3-2],25,7,315,13,38,48
0:4:31:157,C[2-1],21,7,315,13,38,48
0:4:31:235,C[4-3],26,7,315,13,38,48
0:4:31:235,C[3-2],25,7,315,13,38,48
0:4:31:235,C[2-1],21,7,315,13,38,48
0:4:31:309,C[4-3],26,7,315,13,38,48
0:4:31:309,C[3-2],25,7,315,13,38,48
0:4:31:309,C[2-1],21,7,315,13,38,48
0:4:31:374,C[4-3],26,7,315,13,38,48
0:4:31:374,C[3-2],25,7,315,13,38,48
0:4:31:374,C[2-1],21,7,315,13,38,48
0:4:31:470,C[4-3],26,7,315,13,38,48
0:4:31:470,C[3-2],25,7,315,13,38,48
0:4:31:470,C[2-1],21,7,315,13,38,48
0:4:31:595,C[4-3],26,7,315,13,38,48
0:4:31:595,C[3-2],25,7,315,13,38,48
0:4:31:595,C[2-1],21,7,315,13,38,48
0:4:31:685,C[4-3],26,7,315,13,38,48
0:4:31:685,C[3-2],25,7,315,13,38,48
0:4:31:685,C[2-1],21,7,315,13,38,48
0:4:31:761,C[4-3],26,7,315,13,38,48
0:4:31:761,C[3-2],25,7,315,13,38,48
0:4:31:761,C[2-1],21,7,315,13,38,48
0:4:31:839,C[4-3],26,7,315,13,38,48
0:4:31:839,C[3-2],25,7,315,13,38,48
0:4:31:839,C[2-1],21,7,315,13,38,48
0:4:31:915,C[4-3],26,7,315,13,38,48
0:4:31:915,C[3-2],25,7,315,13,38,48
0:4:31:915,C[2-1],21,7,315,13,38,48
0:4:31:996,C[4-3],26,7,315,13,38,48
0:4:31:996,C[3-2],25,7,315,13,38,48
0:4:31:996,C[2-1],21,7,315,13,38,48
0:4:32:104,C[4-3],26,7,315,13,38,48
0:4:32:104,C[3-2],25,7,315,13,38,48
0:4:32:104,C[2-1],21,7,315,13,38,48
0:4:32:232,C[4-3],26,7,315,13,38,48
0:4:32:232,C[3-2],25,7,315,13,38,48
0:4:32:232,C[2-1],21,7,315,13,38,48
0:4:32:359,C[4-3],26,7,315,13,38,48
0:4:32:359,C[3-2],25,7,315,13,38,48
0:4:32:359,C[2-1],21,7,315,13,38,48
0:4:32:452,C[4-3],26,7,315,13,38,48
0:4:32:452,C[3-2],25,7,315,13,38,48
0:4:32:452,C[2-1],21,7,315,13,38,48
0:4:32:559,C[4-3],26,7,315,13,38,48
0:4:32:559,C[3-2],25,7,315,13,38,48
0:4:32:559,C[2-1],21,7,315,13,38,48
0:4:32:653,C[4-3],26,7,315,13,38,48
0:4:32:653,C[3-2],25,7,315,13,38,48
0:4:32:653,C[2-1],21,7,315,13,38,48
0:4:32:767,C[4-3],26,7,315,13,38,48
0:4:32:767,C[3-2],25,7,315,13,38,48
0:4:32:767,C[2-1],21,7,315,13,38,48
0:4:32:898,C[4-3],26,7,315,13,38,48
0:4:32:898,C[3-2],25,7,315,13,38,48
0:4:32:898,C[2-1],21,7,315,13,38,48
0:4:33:5,C[4-3],26,7,315,13,38,48
0:4:33:5,C[3-2],25,7,315,13,38,48
0:4:33:5,C[2-1],21,7,315,13,38,48
0:4:33:116,C[4-3],26,7,315,13,38,48
0:4:33:116,C[3-2],25,7,315,13,38,48
0:4:33:116,C[2-1],21,7,315,13,38,48
0:4:33:265,C[4-3],26,7,315,13,38,48
0:4:33:265,C[3-2],25,7,315,13,38,48
0:4:33:265,C[2-1],21,7,315,13,38,48
0:4:33:389,C[4-3],26,7,315,13,38,48
0:4:33:389,C[3-2],25,7,315,13,38,48
0:4:33:389,C[2-1],21,7,315,13,38,48
0:4:33:492,C[4-3],26,7,315,13,38,48
0:4:33:492,C[3-2],25,7,315,13,38,48
0:4:33:492,C[2-1],21,7,315,13,38,48
0:4:33:616,C[4-3],26,7,315,13,38,48
0:4:33:616,C[3-2],25,7,315,13,38,48
0:4:33:616,C[2-1],21,7,315,13,38,48
0:4:33:706,C[4-3],26,7,315,13,38,48
0:4:33:706,C[3-2],25,7,315,13,38,48
0:4:33:706,C[2-1],21,7,315,13,38,48
0:4:33:812,C[4-3],26,7,315,13,38,48
0:4:33:812,C[3-2],25,7,315,13,38,48
0:4:33:812,C[2-1],21,7,315,13,38,48
0:4:33:919,C[4-3],26,7,315,13,38,48
0:4:33:919,C[3-2],25,7,315,13,38,48
0:4:33:919,C[2-1],21,7,315,13,38,48
0:4:34:11,C[4-3],26,7,315,13,38,48
0:4:34:11,C[3-2],25,7,315,13,38,48
0:4:34:11,C[2-1],21,7,315,13,38,48
0:4:34:116,C[4-3],26,7,315,13,38,48
0:4:34:116,C[3-2],25,7,315,13,38,48
0:4:34:116,C[2-1],21,7,315,13,38,48
0:4:34:225,C[4-3],26,7,315,13,38,48
0:4:34:225,C[3-2],25,7,315,13,38,48
0:4:34:225,C[2-1],21,7,315,13,38,48
0:4:34:351,C[4-3],26,7,315,13,38,48
0:4:34:351,C[3-2],25,7,315,13,38,48
0:4:34:351,C[2-1],21,7,315,13,38,48
0:4:34:473,C[4-3],26,7,315,13,38,48
0:4:34:473,C[3-2],25,7,315,13,38,48
0:4:34:473,C[2-1],21,7,315,13,38,48
0:4:34:616,C[4-3],26,7,315,13,38,48
0:4:34:616,C[3-2],25,7,315,13,38,48
0:4:34:616,C[2-1],21,7,315,13,38,48
0:4:34:736,C[4-3],26,7,315,13,38,48
0:4:34:736,C[3-2],25,7,315,13,38,48
0:4:34:736,C[2-1],21,7,315,13,38,48
0:4:34:876,C[4-3],26,7,315,13,38,48
0:4:34:876,C[3-2],25,7,315,13,38,48
0:4:34:876,C[2-1],21,7,315,13,38,48
0:4:34:982,C[4-3],26,7,315,13,38,48
0:4:34:982,C[3-2],25,7,315,13,38,48
0:4:34:982,C[2-1],21,7,315,13,38,48
0:4:35:132,C[4-3],26,7,315,13,38,48
0:4:35:132,C[3-2],25,7,315,13,38,48
0:4:35:132,C[2-1],21,7,315,13,38,48
0:4:35:241,C[4-3],26,7,315,13,38,48
0:4:35:241,C[3-2],25,7,315,13,38,48
0:4:35:241,C[2-1],21,7,315,13,38,48
0:4:35:366,C[4-3],26,7,315,13,38,48
0:4:35:366,C[3-2],25,7,315,13,38,48
0:4:35:366,C[2-1],21,7,315,13,38,48
0:4:35:466,C[4-3],26,7,315,13,38,48
0:4:35:466,C[3-2],25,7,315,13,38,48
0:4:35:466,C[2-1],21,7,315,13,38,48
0:4:35:591,C[4-3],26,7,315,13,38,48
0:4:35:591,C[3-2],25,7,315,13,38,48
0:4:35:591,C[2-1],21,7,315,13,38,48
0:4:35:788,C[4-3],26,7,315,13,38,48
0:4:35:788,C[3-2],25,7,315,13,38,48
0:4:35:788,C[2-1],21,7,315,13,38,48
0:4:35:958,C[4-3],26,7,315,13,38,48
0:4:35:958,C[3-2],25,7,315,13,38,48
0:4:35:958,C[2-1],21,7,315,13,38,48
0:4:36:66,C[4-3],26,7,315,13,38,48
0:4:36:66,C[3-2],25,7,315,13,38,48
0:4:36:66,C[2-1],21,7,315,13,38,48
0:4:36:267,C[4-3],26,7,315,13,38,48
0:4:36:267,C[3-2],25,7,315,13,38,48
0:4:36:267,C[2-1],21,7,315,13,38,48
0:4:36:374,C[4-3],26,7,315,13,38,48
0:4:36:374,C[3-2],25,7,315,13,38,48
0:4:36:374,C[2-1],21,7,315,13,38,48
0:4:36:466,C[4-3],26,7,315,13,38,48
0:4:36:466,C[3-2],25,7,315,13,38,48
0:4:36:466,C[2-1],21,7,315,13,38,48
0:4:36:572,C[4-3],26,7,315,13,38,48
0:4:36:572,C[3-2],25,7,315,13,38,48
0:4:36:572,C[2-1],21,7,315,13,38,48
0:4:36:693,C[4-3],26,7,315,13,38,48
0:4:36:693,C[3-2],25,7,315,13,38,48
0:4:36:693,C[2-1],21,7,315,13,38,48
0:4:36:801,C[4-3],26,7,315,13,38,48
0:4:36:801,C[3-2],25,7,315,13,38,48
0:4:36:801,C[2-1],21,7,315,13,38,48
0:4:36:907,C[4-3],26,7,315,13,38,48
0:4:36:907,C[3-2],25,7,315,13,38,48
0:4:36:907,C[2-1],21,7,315,13,38,48
0:4:36:998,C[4-3],26,7,315,13,38,48
0:4:36:998,C[3-2],25,7,315,13,38,48
0:4:36:998,C[2-1],21,7,315,13,38,48
0:4:37:122,C[4-3],26,7,315,13,38,48
0:4:37:122,C[3-2],25,7,315,13,38,48
0:4:37:122,C[2-1],21,7,315,13,38,48
0:4:37:230,C[4-3],26,7,315,13,38,48
0:4:37:230,C[3-2],25,7,315,13,38,48
0:4:37:230,C[2-1],21,7,315,13,38,48
0:4:37:349,C[4-3],26,7,315,13,38,48
0:4:37:349,C[3-2],25,7,315,13,38,48
0:4:37:349,C[2-1],21,7,315,13,38,48
0:4:37:472,C[4-3],26,7,315,13,38,48
0:4:37:472,C[3-2],25,7,315,13,38,48
0:4:37:472,C[2-1],21,7,315,13,38,48
0:4:37:568,C[4-3],26,7,315,13,38,48
0:4:37:568,C[3-2],25,7,315,13,38,48
0:4:37:568,C[2-1],21,7,315,13,38,48
0:4:37:645,C[4-3],26,7,315,13,38,48
0:4:37:645,C[3-2],25,7,315,13,38,48
0:4:37:645,C[2-1],21,7,315,13,38,48
0:4:37:739,C[4-3],26,7,315,13,38,48
0:4:37:739,C[3-2],25,7,315,13,38,48
0:4:37:739,C[2-1],21,7,315,13,38,48
0:4:37:849,C[4-3],26,7,315,13,38,48
0:4:37:849,C[3-2],25,7,315,13,38,48
0:4:37:849,C[2-1],21,7,315,13,38,48
0:4:37:930,C[4-3],26,7,315,13,38,48
0:4:37:930,C[3-2],25,7,315,13,38,48
0:4:37:930,C[2-1],21,7,315,13,38,48
0:4:38:9,C[4-3],26,7,315,13,38,48
0:4:38:9,C[3-2],25,7,315,13,38,48
0:4:38:9,C[2-1],21,7,315,13,38,48
0:4:38:101,C[4-3],26,7,315,13,38,48
0:4:38:101,C[3-2],25,7,315,13,38,48
0:4:38:101,C[2-1],21,7,315,13,38,48
0:4:38:179,C[4-3],26,7,315,13,38,48
0:4:38:179,C[3-2],25,7,315,13,38,48
0:4:38:179,C[2-1],21,7,315,13,38,48
0:4:38:242,C[4-3],26,7,315,13,38,48
0:4:38:242,C[3-2],25,7,315,13,38,48
0:4:38:242,C[2-1],21,7,315,13,38,48
0:4:38:304,C[4-3],26,7,315,13,38,48
0:4:38:304,C[3-2],25,7,315,13,38,48
0:4:38:304,C[2-1],21,7,315,13,38,48
0:4:38:367,C[4-3],26,7,315,13,38,48
0:4:38:367,C[3-2],25,7,315,13,38,48
0:4:38:367,C[2-1],21,7,315,13,38,48
0:4:38:444,C[4-3],26,7,315,13,38,48
0:4:38:444,C[3-2],25,7,315,13,38,48
0:4:38:444,C[2-1],21,7,315,13,38,48
0:4:38:539,C[4-3],26,7,315,13,38,48
0:4:38:539,C[3-2],25,7,315,13,38,48
0:4:38:539,C[2-1],21,7,315,13,38,48
0:4:38:615,C[4-3],26,7,315,13,38,48
